C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_13_702.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_13_702.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_13_702.jpg,0,1,0,2.923352
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_13_773.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_13_773.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_13_773.jpg,0,1,0,3.62444
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_13_851.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_13_851.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_13_851.jpg,-0.2,1,0,4.556391
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_13_928.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_13_928.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_13_928.jpg,-0.4,1,0,5.465676
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_007.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_007.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_007.jpg,0,1,0,6.341957
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_082.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_082.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_082.jpg,0,1,0,7.242394
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_160.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_160.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_160.jpg,0,1,0,8.150121
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_238.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_238.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_238.jpg,0,1,0,9.051351
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_315.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_315.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_315.jpg,0,1,0,9.945558
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_386.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_386.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_386.jpg,-0.15,1,0,10.60571
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_473.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_473.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_473.jpg,-0.35,1,0,11.54965
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_540.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_540.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_540.jpg,-0.5500001,1,0,12.36038
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_635.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_635.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_635.jpg,0,1,0,13.10699
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_712.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_712.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_712.jpg,0,1,0,13.96001
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_779.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_779.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_779.jpg,0,1,0,14.84391
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_850.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_850.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_850.jpg,0,1,0,15.3596
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_14_926.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_14_926.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_14_926.jpg,0,1,0,16.21084
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_000.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_000.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_000.jpg,-0.2,1,0,17.04239
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_078.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_078.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_078.jpg,-0.4,1,0,17.82635
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_154.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_154.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_154.jpg,-0.5500001,1,0,18.37046
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_233.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_233.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_233.jpg,-0.7500002,1,0,19.01363
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_311.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_311.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_311.jpg,0,1,0,19.71237
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_385.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_385.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_385.jpg,0,1,0,20.47417
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_465.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_465.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_465.jpg,0,1,0,21.26823
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_543.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_543.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_543.jpg,0,1,0,22.06785
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_619.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_619.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_619.jpg,-0.15,1,0,22.85695
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_699.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_699.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_699.jpg,-0.35,1,0,23.58737
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_783.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_783.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_783.jpg,0,1,0,24.26424
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_865.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_865.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_865.jpg,0,1,0,25.0184
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_15_944.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_15_944.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_15_944.jpg,0,1,0,25.78077
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_021.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_021.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_021.jpg,0,1,0,26.54012
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_097.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_097.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_097.jpg,-0.15,1,0,27.28738
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_173.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_173.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_173.jpg,-0.3,1,0,27.80903
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_251.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_251.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_251.jpg,-0.5000001,1,0,28.42537
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_319.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_319.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_319.jpg,-0.7,1,0,28.94522
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_404.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_404.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_404.jpg,0,1,0,29.55596
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_490.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_490.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_490.jpg,0,1,0,30.1838
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_557.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_557.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_557.jpg,0,1,0,30.18974
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_633.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_633.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_633.jpg,0,1,0,30.18944
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_704.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_704.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_704.jpg,0,1,0,30.19031
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_794.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_794.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_794.jpg,0,1,0,30.19033
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_880.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_880.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_880.jpg,0,1,0,30.19027
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_16_962.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_16_962.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_16_962.jpg,0,1,0,30.19031
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_048.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_048.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_048.jpg,-0.2,1,0,30.17981
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_130.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_130.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_130.jpg,-0.4,1,0,30.15693
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_213.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_213.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_213.jpg,-0.6000001,1,0,30.1331
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_302.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_302.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_302.jpg,0,1,0,30.17993
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_383.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_383.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_383.jpg,0,1,0,30.18815
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_466.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_466.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_466.jpg,0,1,0,30.18995
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_544.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_544.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_544.jpg,0,1,0,30.19025
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_622.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_622.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_622.jpg,0,1,0,30.19029
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_701.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_701.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_701.jpg,0,1,0,30.19031
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_782.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_782.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_782.jpg,0,1,0,30.1903
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_870.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_870.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_870.jpg,0,1,0,30.19067
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_17_954.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_17_954.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_17_954.jpg,0,1,0,30.19026
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_036.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_036.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_036.jpg,0,1,0,30.19032
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_117.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_117.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_117.jpg,0,1,0,30.1904
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_201.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_201.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_201.jpg,-0.15,1,0,30.18419
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_281.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_281.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_281.jpg,-0.35,1,0,30.1634
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_363.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_363.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_363.jpg,0,1,0,30.18745
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_439.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_439.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_439.jpg,0,1,0,30.18982
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_508.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_508.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_508.jpg,0,1,0,30.19015
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_583.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_583.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_583.jpg,0,1,0,30.19025
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_667.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_667.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_667.jpg,0,1,0,30.19027
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_753.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_753.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_753.jpg,0,1,0,30.1902
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_838.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_838.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_838.jpg,-0.05,1,0,30.1897
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_18_921.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_18_921.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_18_921.jpg,-0.25,1,0,30.17439
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_19_004.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_19_004.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_19_004.jpg,-0.45,1,0,30.15155
C:\Users\Harsh\Machine Learining\Self-driving\IMG\center_2021_08_04_13_15_19_086.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\left_2021_08_04_13_15_19_086.jpg,C:\Users\Harsh\Machine Learining\Self-driving\IMG\right_2021_08_04_13_15_19_086.jpg,0,1,0,30.18836
